dur,imx0,imx1,imy0,imy1,squareID,time,timeID,proc_group
1.024,-0.08000000000000007,-0.040000000000000036,-0.28,-0.24,2418,646018382.9226999,-2561024,5
1.024,-0.08000000000000007,-0.040000000000000036,-0.24,-0.19999999999999996,2419,646018382.9226999,-2561024,6
1.024,-0.040000000000000036,0.0,-0.31999999999999995,-0.28,2467,646018382.9226999,-2561024,24
1.024,-0.040000000000000036,0.0,-0.28,-0.24,2468,646018382.9226999,-2561024,25
1.024,-0.040000000000000036,0.0,-0.24,-0.19999999999999996,2469,646018382.9226999,-2561024,26
1.024,-0.11999999999999988,-0.08000000000000007,-0.19999999999999996,-0.16000000000000003,2370,646018382.9226999,-2561024,85
1.024,-0.08000000000000007,-0.040000000000000036,-0.19999999999999996,-0.16000000000000003,2420,646018382.9226999,-2561024,7
1.024,-0.040000000000000036,0.0,-0.19999999999999996,-0.16000000000000003,2470,646018382.9226999,-2561024,27
1.024,0.0,0.040000000000000036,-0.76,-0.72,2506,646018382.9226999,-2561024,33
1.024,0.0,0.040000000000000036,-0.72,-0.6799999999999999,2507,646018382.9226999,-2561024,34
1.024,0.0,0.040000000000000036,-0.6799999999999999,-0.64,2508,646018382.9226999,-2561024,35
1.024,0.0,0.040000000000000036,-0.64,-0.6,2509,646018382.9226999,-2561024,36
1.024,0.0,0.040000000000000036,-0.6,-0.56,2510,646018382.9226999,-2561024,37
1.024,0.0,0.040000000000000036,-0.31999999999999995,-0.28,2517,646018382.9226999,-2561024,44
1.024,0.0,0.040000000000000036,-0.28,-0.24,2518,646018382.9226999,-2561024,45
1.024,0.0,0.040000000000000036,-0.24,-0.19999999999999996,2519,646018382.9226999,-2561024,46
1.024,0.0,0.040000000000000036,-0.19999999999999996,-0.16000000000000003,2520,646018382.9226999,-2561024,47
1.024,-0.040000000000000036,0.0,-0.8,-0.76,2455,646018382.9226999,-2561024,12
1.024,0.0,0.040000000000000036,-0.8,-0.76,2505,646018382.9226999,-2561024,32
1.024,0.040000000000000036,0.08000000000000007,-0.8,-0.76,2555,646018382.9226999,-2561024,52
1.024,0.040000000000000036,0.08000000000000007,-0.76,-0.72,2556,646018382.9226999,-2561024,53
1.024,0.040000000000000036,0.08000000000000007,-0.72,-0.6799999999999999,2557,646018382.9226999,-2561024,54
1.024,0.040000000000000036,0.08000000000000007,-0.6799999999999999,-0.64,2558,646018382.9226999,-2561024,55
1.024,0.040000000000000036,0.08000000000000007,-0.64,-0.6,2559,646018382.9226999,-2561024,56
1.024,0.040000000000000036,0.08000000000000007,-0.6,-0.56,2560,646018382.9226999,-2561024,57
1.024,0.0,0.040000000000000036,-0.56,-0.52,2511,646018382.9226999,-2561024,38
1.024,0.040000000000000036,0.08000000000000007,-0.56,-0.52,2561,646018382.9226999,-2561024,58
1.024,0.0,0.040000000000000036,-0.92,-0.88,2502,646018382.9226999,-2561024,29
1.024,0.0,0.040000000000000036,-0.88,-0.84,2503,646018382.9226999,-2561024,30
1.024,0.0,0.040000000000000036,-0.84,-0.8,2504,646018382.9226999,-2561024,31
1.024,0.040000000000000036,0.08000000000000007,-0.92,-0.88,2552,646018382.9226999,-2561024,49
1.024,0.040000000000000036,0.08000000000000007,-0.88,-0.84,2553,646018382.9226999,-2561024,50
1.024,0.040000000000000036,0.08000000000000007,-0.84,-0.8,2554,646018382.9226999,-2561024,51
1.024,0.08000000000000007,0.1200000000000001,-0.92,-0.88,2602,646018382.9226999,-2561024,66
1.024,0.08000000000000007,0.1200000000000001,-0.88,-0.84,2603,646018382.9226999,-2561024,67
1.024,0.08000000000000007,0.1200000000000001,-0.84,-0.8,2604,646018382.9226999,-2561024,68
1.024,0.08000000000000007,0.1200000000000001,-0.8,-0.76,2605,646018382.9226999,-2561024,69
1.024,0.08000000000000007,0.1200000000000001,-0.76,-0.72,2606,646018382.9226999,-2561024,70
1.024,0.08000000000000007,0.1200000000000001,-0.72,-0.6799999999999999,2607,646018382.9226999,-2561024,71
1.024,0.08000000000000007,0.1200000000000001,-0.6799999999999999,-0.64,2608,646018382.9226999,-2561024,72
1.024,0.08000000000000007,0.1200000000000001,-0.64,-0.6,2609,646018382.9226999,-2561024,73
1.024,0.08000000000000007,0.1200000000000001,-0.6,-0.56,2610,646018382.9226999,-2561024,74
1.024,0.08000000000000007,0.1200000000000001,-0.56,-0.52,2611,646018382.9226999,-2561024,75
1.024,0.1200000000000001,0.16000000000000014,-0.92,-0.88,2652,646018382.9226999,-2561024,80
1.024,0.1200000000000001,0.16000000000000014,-0.88,-0.84,2653,646018382.9226999,-2561024,81
1.024,0.1200000000000001,0.16000000000000014,-0.84,-0.8,2654,646018382.9226999,-2561024,82
1.024,0.1200000000000001,0.16000000000000014,-0.8,-0.76,2655,646018382.9226999,-2561024,83
1.024,0.1200000000000001,0.16000000000000014,-0.76,-0.72,2656,646018382.9226999,-2561024,84
1.024,0.1200000000000001,0.16000000000000014,-0.72,-0.6799999999999999,2657,646018382.9226999,-2561024,85
1.024,0.1200000000000001,0.16000000000000014,-0.6799999999999999,-0.64,2658,646018382.9226999,-2561024,86
1.024,0.1200000000000001,0.16000000000000014,-0.64,-0.6,2659,646018382.9226999,-2561024,87
1.024,0.1200000000000001,0.16000000000000014,-0.6,-0.56,2660,646018382.9226999,-2561024,88
1.024,0.1200000000000001,0.16000000000000014,-0.56,-0.52,2661,646018382.9226999,-2561024,89
1.024,0.040000000000000036,0.08000000000000007,-0.52,-0.48,2562,646018382.9226999,-2561024,59
1.024,0.08000000000000007,0.1200000000000001,-0.52,-0.48,2612,646018382.9226999,-2561024,76
1.024,0.1200000000000001,0.16000000000000014,-0.52,-0.48,2662,646018382.9226999,-2561024,90
1.024,0.16000000000000014,0.20000000000000018,-0.84,-0.8,2704,646018382.9226999,-2561024,95
1.024,0.16000000000000014,0.20000000000000018,-0.8,-0.76,2705,646018382.9226999,-2561024,0
1.024,0.16000000000000014,0.20000000000000018,-0.76,-0.72,2706,646018382.9226999,-2561024,1
1.024,0.16000000000000014,0.20000000000000018,-0.72,-0.6799999999999999,2707,646018382.9226999,-2561024,2
1.024,0.16000000000000014,0.20000000000000018,-0.6799999999999999,-0.64,2708,646018382.9226999,-2561024,3
1.024,0.16000000000000014,0.20000000000000018,-0.64,-0.6,2709,646018382.9226999,-2561024,4
1.024,0.16000000000000014,0.20000000000000018,-0.6,-0.56,2710,646018382.9226999,-2561024,5
1.024,0.16000000000000014,0.20000000000000018,-0.56,-0.52,2711,646018382.9226999,-2561024,6
1.024,0.16000000000000014,0.20000000000000018,-0.52,-0.48,2712,646018382.9226999,-2561024,7
1.024,0.16000000000000014,0.20000000000000018,-0.88,-0.84,2703,646018382.9226999,-2561024,94
1.024,0.20000000000000018,0.2400000000000002,-0.88,-0.84,2753,646018382.9226999,-2561024,13
1.024,0.20000000000000018,0.2400000000000002,-0.84,-0.8,2754,646018382.9226999,-2561024,14
1.024,0.20000000000000018,0.2400000000000002,-0.8,-0.76,2755,646018382.9226999,-2561024,15
1.024,0.20000000000000018,0.2400000000000002,-0.76,-0.72,2756,646018382.9226999,-2561024,16
1.024,0.20000000000000018,0.2400000000000002,-0.72,-0.6799999999999999,2757,646018382.9226999,-2561024,17
1.024,0.20000000000000018,0.2400000000000002,-0.6799999999999999,-0.64,2758,646018382.9226999,-2561024,18
1.024,0.20000000000000018,0.2400000000000002,-0.64,-0.6,2759,646018382.9226999,-2561024,19
1.024,0.20000000000000018,0.2400000000000002,-0.6,-0.56,2760,646018382.9226999,-2561024,20
1.024,0.20000000000000018,0.2400000000000002,-0.56,-0.52,2761,646018382.9226999,-2561024,21
1.024,0.20000000000000018,0.2400000000000002,-0.52,-0.48,2762,646018382.9226999,-2561024,22
1.024,0.1200000000000001,0.16000000000000014,-0.48,-0.43999999999999995,2663,646018382.9226999,-2561024,91
1.024,0.16000000000000014,0.20000000000000018,-0.48,-0.43999999999999995,2713,646018382.9226999,-2561024,8
1.024,0.20000000000000018,0.2400000000000002,-0.48,-0.43999999999999995,2763,646018382.9226999,-2561024,23
1.024,0.2400000000000002,0.28000000000000025,-0.88,-0.84,2803,646018382.9226999,-2561024,29
1.024,0.2400000000000002,0.28000000000000025,-0.84,-0.8,2804,646018382.9226999,-2561024,30
1.024,0.2400000000000002,0.28000000000000025,-0.8,-0.76,2805,646018382.9226999,-2561024,31
1.024,0.2400000000000002,0.28000000000000025,-0.76,-0.72,2806,646018382.9226999,-2561024,32
1.024,0.2400000000000002,0.28000000000000025,-0.72,-0.6799999999999999,2807,646018382.9226999,-2561024,33
1.024,0.2400000000000002,0.28000000000000025,-0.6799999999999999,-0.64,2808,646018382.9226999,-2561024,34
1.024,0.2400000000000002,0.28000000000000025,-0.64,-0.6,2809,646018382.9226999,-2561024,35
1.024,0.2400000000000002,0.28000000000000025,-0.6,-0.56,2810,646018382.9226999,-2561024,36
1.024,0.2400000000000002,0.28000000000000025,-0.56,-0.52,2811,646018382.9226999,-2561024,37
1.024,0.2400000000000002,0.28000000000000025,-0.52,-0.48,2812,646018382.9226999,-2561024,38
1.024,0.2400000000000002,0.28000000000000025,-0.48,-0.43999999999999995,2813,646018382.9226999,-2561024,39
1.024,0.20000000000000018,0.2400000000000002,-0.92,-0.88,2752,646018382.9226999,-2561024,12
1.024,0.2400000000000002,0.28000000000000025,-0.92,-0.88,2802,646018382.9226999,-2561024,28
1.024,0.28000000000000025,0.31999999999999984,-0.92,-0.88,2852,646018382.9226999,-2561024,45
1.024,0.28000000000000025,0.31999999999999984,-0.88,-0.84,2853,646018382.9226999,-2561024,46
1.024,0.28000000000000025,0.31999999999999984,-0.84,-0.8,2854,646018382.9226999,-2561024,47
1.024,0.28000000000000025,0.31999999999999984,-0.8,-0.76,2855,646018382.9226999,-2561024,48
1.024,0.28000000000000025,0.31999999999999984,-0.76,-0.72,2856,646018382.9226999,-2561024,49
1.024,0.28000000000000025,0.31999999999999984,-0.72,-0.6799999999999999,2857,646018382.9226999,-2561024,50
1.024,0.28000000000000025,0.31999999999999984,-0.6799999999999999,-0.64,2858,646018382.9226999,-2561024,51
1.024,0.28000000000000025,0.31999999999999984,-0.64,-0.6,2859,646018382.9226999,-2561024,52
1.024,0.28000000000000025,0.31999999999999984,-0.6,-0.56,2860,646018382.9226999,-2561024,53
1.024,0.28000000000000025,0.31999999999999984,-0.56,-0.52,2861,646018382.9226999,-2561024,54
1.024,0.28000000000000025,0.31999999999999984,-0.52,-0.48,2862,646018382.9226999,-2561024,55
1.024,0.28000000000000025,0.31999999999999984,-0.48,-0.43999999999999995,2863,646018382.9226999,-2561024,56
1.024,0.20000000000000018,0.2400000000000002,-0.43999999999999995,-0.4,2764,646018382.9226999,-2561024,24
1.024,0.20000000000000018,0.2400000000000002,-0.4,-0.36,2765,646018382.9226999,-2561024,25
1.024,0.2400000000000002,0.28000000000000025,-0.43999999999999995,-0.4,2814,646018382.9226999,-2561024,40
1.024,0.2400000000000002,0.28000000000000025,-0.4,-0.36,2815,646018382.9226999,-2561024,41
1.024,0.28000000000000025,0.31999999999999984,-0.43999999999999995,-0.4,2864,646018382.9226999,-2561024,57
1.024,0.28000000000000025,0.31999999999999984,-0.4,-0.36,2865,646018382.9226999,-2561024,58
1.024,0.20000000000000018,0.2400000000000002,-0.36,-0.31999999999999995,2766,646018382.9226999,-2561024,26
1.024,0.2400000000000002,0.28000000000000025,-0.36,-0.31999999999999995,2816,646018382.9226999,-2561024,42
1.024,0.28000000000000025,0.31999999999999984,-0.36,-0.31999999999999995,2866,646018382.9226999,-2561024,59
1.024,0.31999999999999984,0.3599999999999999,-0.92,-0.88,2902,646018382.9226999,-2561024,63
1.024,0.31999999999999984,0.3599999999999999,-0.88,-0.84,2903,646018382.9226999,-2561024,64
1.024,0.31999999999999984,0.3599999999999999,-0.84,-0.8,2904,646018382.9226999,-2561024,65
1.024,0.31999999999999984,0.3599999999999999,-0.8,-0.76,2905,646018382.9226999,-2561024,66
1.024,0.31999999999999984,0.3599999999999999,-0.76,-0.72,2906,646018382.9226999,-2561024,67
1.024,0.31999999999999984,0.3599999999999999,-0.72,-0.6799999999999999,2907,646018382.9226999,-2561024,68
1.024,0.31999999999999984,0.3599999999999999,-0.6799999999999999,-0.64,2908,646018382.9226999,-2561024,69
1.024,0.31999999999999984,0.3599999999999999,-0.64,-0.6,2909,646018382.9226999,-2561024,70
1.024,0.31999999999999984,0.3599999999999999,-0.6,-0.56,2910,646018382.9226999,-2561024,71
1.024,0.31999999999999984,0.3599999999999999,-0.56,-0.52,2911,646018382.9226999,-2561024,72
1.024,0.31999999999999984,0.3599999999999999,-0.52,-0.48,2912,646018382.9226999,-2561024,73
1.024,0.31999999999999984,0.3599999999999999,-0.48,-0.43999999999999995,2913,646018382.9226999,-2561024,74
1.024,0.31999999999999984,0.3599999999999999,-0.43999999999999995,-0.4,2914,646018382.9226999,-2561024,75
1.024,0.31999999999999984,0.3599999999999999,-0.4,-0.36,2915,646018382.9226999,-2561024,76
1.024,0.31999999999999984,0.3599999999999999,-0.36,-0.31999999999999995,2916,646018382.9226999,-2561024,77
1.024,0.3599999999999999,0.3999999999999999,-0.92,-0.88,2952,646018382.9226999,-2561024,82
1.024,0.3599999999999999,0.3999999999999999,-0.88,-0.84,2953,646018382.9226999,-2561024,83
1.024,0.3599999999999999,0.3999999999999999,-0.84,-0.8,2954,646018382.9226999,-2561024,84
1.024,0.3599999999999999,0.3999999999999999,-0.8,-0.76,2955,646018382.9226999,-2561024,85
1.024,0.3599999999999999,0.3999999999999999,-0.76,-0.72,2956,646018382.9226999,-2561024,86
1.024,0.3599999999999999,0.3999999999999999,-0.72,-0.6799999999999999,2957,646018382.9226999,-2561024,87
1.024,0.3599999999999999,0.3999999999999999,-0.6799999999999999,-0.64,2958,646018382.9226999,-2561024,88
1.024,0.3599999999999999,0.3999999999999999,-0.64,-0.6,2959,646018382.9226999,-2561024,89
1.024,0.3599999999999999,0.3999999999999999,-0.6,-0.56,2960,646018382.9226999,-2561024,90
1.024,0.3599999999999999,0.3999999999999999,-0.56,-0.52,2961,646018382.9226999,-2561024,91
1.024,0.3599999999999999,0.3999999999999999,-0.52,-0.48,2962,646018382.9226999,-2561024,92
1.024,0.3599999999999999,0.3999999999999999,-0.48,-0.43999999999999995,2963,646018382.9226999,-2561024,93
1.024,0.3599999999999999,0.3999999999999999,-0.43999999999999995,-0.4,2964,646018382.9226999,-2561024,94
1.024,0.3599999999999999,0.3999999999999999,-0.4,-0.36,2965,646018382.9226999,-2561024,95
1.024,0.3599999999999999,0.3999999999999999,-0.36,-0.31999999999999995,2966,646018382.9226999,-2561024,0
1.024,0.28000000000000025,0.31999999999999984,-0.31999999999999995,-0.28,2867,646018382.9226999,-2561024,60
1.024,0.31999999999999984,0.3599999999999999,-0.31999999999999995,-0.28,2917,646018382.9226999,-2561024,78
1.024,0.3599999999999999,0.3999999999999999,-0.31999999999999995,-0.28,2967,646018382.9226999,-2561024,1
1.024,0.3999999999999999,0.43999999999999995,-0.92,-0.88,3002,646018382.9226999,-2561024,7
1.024,0.3999999999999999,0.43999999999999995,-0.88,-0.84,3003,646018382.9226999,-2561024,8
1.024,0.3999999999999999,0.43999999999999995,-0.84,-0.8,3004,646018382.9226999,-2561024,9
1.024,0.3999999999999999,0.43999999999999995,-0.8,-0.76,3005,646018382.9226999,-2561024,10
1.024,0.3999999999999999,0.43999999999999995,-0.76,-0.72,3006,646018382.9226999,-2561024,11
1.024,0.3999999999999999,0.43999999999999995,-0.72,-0.6799999999999999,3007,646018382.9226999,-2561024,12
1.024,0.3999999999999999,0.43999999999999995,-0.6799999999999999,-0.64,3008,646018382.9226999,-2561024,13
1.024,0.3999999999999999,0.43999999999999995,-0.64,-0.6,3009,646018382.9226999,-2561024,14
1.024,0.3999999999999999,0.43999999999999995,-0.6,-0.56,3010,646018382.9226999,-2561024,15
1.024,0.3999999999999999,0.43999999999999995,-0.56,-0.52,3011,646018382.9226999,-2561024,16
1.024,0.3999999999999999,0.43999999999999995,-0.52,-0.48,3012,646018382.9226999,-2561024,17
1.024,0.3999999999999999,0.43999999999999995,-0.48,-0.43999999999999995,3013,646018382.9226999,-2561024,18
1.024,0.3999999999999999,0.43999999999999995,-0.43999999999999995,-0.4,3014,646018382.9226999,-2561024,19
1.024,0.3999999999999999,0.43999999999999995,-0.4,-0.36,3015,646018382.9226999,-2561024,20
1.024,0.3999999999999999,0.43999999999999995,-0.36,-0.31999999999999995,3016,646018382.9226999,-2561024,21
1.024,0.3999999999999999,0.43999999999999995,-0.31999999999999995,-0.28,3017,646018382.9226999,-2561024,22
1.024,0.43999999999999995,0.48,-0.92,-0.88,3052,646018382.9226999,-2561024,30
1.024,0.43999999999999995,0.48,-0.88,-0.84,3053,646018382.9226999,-2561024,31
1.024,0.43999999999999995,0.48,-0.84,-0.8,3054,646018382.9226999,-2561024,32
1.024,0.43999999999999995,0.48,-0.8,-0.76,3055,646018382.9226999,-2561024,33
1.024,0.43999999999999995,0.48,-0.76,-0.72,3056,646018382.9226999,-2561024,34
1.024,0.43999999999999995,0.48,-0.72,-0.6799999999999999,3057,646018382.9226999,-2561024,35
1.024,0.43999999999999995,0.48,-0.6799999999999999,-0.64,3058,646018382.9226999,-2561024,36
1.024,0.43999999999999995,0.48,-0.64,-0.6,3059,646018382.9226999,-2561024,37
1.024,0.43999999999999995,0.48,-0.6,-0.56,3060,646018382.9226999,-2561024,38
1.024,0.43999999999999995,0.48,-0.56,-0.52,3061,646018382.9226999,-2561024,39
1.024,0.43999999999999995,0.48,-0.52,-0.48,3062,646018382.9226999,-2561024,40
1.024,0.43999999999999995,0.48,-0.48,-0.43999999999999995,3063,646018382.9226999,-2561024,41
1.024,0.43999999999999995,0.48,-0.43999999999999995,-0.4,3064,646018382.9226999,-2561024,42
1.024,0.43999999999999995,0.48,-0.4,-0.36,3065,646018382.9226999,-2561024,43
1.024,0.43999999999999995,0.48,-0.36,-0.31999999999999995,3066,646018382.9226999,-2561024,44
1.024,0.43999999999999995,0.48,-0.31999999999999995,-0.28,3067,646018382.9226999,-2561024,45
1.024,0.3599999999999999,0.3999999999999999,-0.28,-0.24,2968,646018382.9226999,-2561024,2
1.024,0.3599999999999999,0.3999999999999999,-0.24,-0.19999999999999996,2969,646018382.9226999,-2561024,3
1.024,0.3999999999999999,0.43999999999999995,-0.28,-0.24,3018,646018382.9226999,-2561024,23
1.024,0.3999999999999999,0.43999999999999995,-0.24,-0.19999999999999996,3019,646018382.9226999,-2561024,24
1.024,0.43999999999999995,0.48,-0.28,-0.24,3068,646018382.9226999,-2561024,46
1.024,0.43999999999999995,0.48,-0.24,-0.19999999999999996,3069,646018382.9226999,-2561024,47
1.024,0.48,0.52,-0.92,-0.88,3102,646018382.9226999,-2561024,54
1.024,0.48,0.52,-0.88,-0.84,3103,646018382.9226999,-2561024,55
1.024,0.48,0.52,-0.84,-0.8,3104,646018382.9226999,-2561024,56
1.024,0.48,0.52,-0.8,-0.76,3105,646018382.9226999,-2561024,57
1.024,0.48,0.52,-0.76,-0.72,3106,646018382.9226999,-2561024,58
1.024,0.48,0.52,-0.72,-0.6799999999999999,3107,646018382.9226999,-2561024,59
1.024,0.48,0.52,-0.6799999999999999,-0.64,3108,646018382.9226999,-2561024,60
1.024,0.48,0.52,-0.64,-0.6,3109,646018382.9226999,-2561024,61
1.024,0.48,0.52,-0.6,-0.56,3110,646018382.9226999,-2561024,62
1.024,0.48,0.52,-0.56,-0.52,3111,646018382.9226999,-2561024,63
1.024,0.48,0.52,-0.52,-0.48,3112,646018382.9226999,-2561024,64
1.024,0.48,0.52,-0.48,-0.43999999999999995,3113,646018382.9226999,-2561024,65
1.024,0.48,0.52,-0.43999999999999995,-0.4,3114,646018382.9226999,-2561024,66
1.024,0.48,0.52,-0.4,-0.36,3115,646018382.9226999,-2561024,67
1.024,0.48,0.52,-0.36,-0.31999999999999995,3116,646018382.9226999,-2561024,68
1.024,0.48,0.52,-0.31999999999999995,-0.28,3117,646018382.9226999,-2561024,69
1.024,0.3999999999999999,0.43999999999999995,-0.19999999999999996,-0.16000000000000003,3020,646018382.9226999,-2561024,25
1.024,0.43999999999999995,0.48,-0.19999999999999996,-0.16000000000000003,3070,646018382.9226999,-2561024,48
1.024,0.48,0.52,-0.28,-0.24,3118,646018382.9226999,-2561024,70
1.024,0.48,0.52,-0.24,-0.19999999999999996,3119,646018382.9226999,-2561024,71
1.024,0.48,0.52,-0.19999999999999996,-0.16000000000000003,3120,646018382.9226999,-2561024,72
1.024,0.52,0.56,-0.88,-0.84,3153,646018382.9226999,-2561024,81
1.024,0.52,0.56,-0.84,-0.8,3154,646018382.9226999,-2561024,82
1.024,0.52,0.56,-0.8,-0.76,3155,646018382.9226999,-2561024,83
1.024,0.52,0.56,-0.76,-0.72,3156,646018382.9226999,-2561024,84
1.024,0.52,0.56,-0.72,-0.6799999999999999,3157,646018382.9226999,-2561024,85
1.024,0.52,0.56,-0.6799999999999999,-0.64,3158,646018382.9226999,-2561024,86
1.024,0.52,0.56,-0.64,-0.6,3159,646018382.9226999,-2561024,87
1.024,0.52,0.56,-0.6,-0.56,3160,646018382.9226999,-2561024,88
1.024,0.52,0.56,-0.56,-0.52,3161,646018382.9226999,-2561024,89
1.024,0.52,0.56,-0.52,-0.48,3162,646018382.9226999,-2561024,90
1.024,0.52,0.56,-0.48,-0.43999999999999995,3163,646018382.9226999,-2561024,91
1.024,0.52,0.56,-0.43999999999999995,-0.4,3164,646018382.9226999,-2561024,92
1.024,0.52,0.56,-0.4,-0.36,3165,646018382.9226999,-2561024,93
1.024,0.52,0.56,-0.36,-0.31999999999999995,3166,646018382.9226999,-2561024,94
1.024,0.56,0.6000000000000001,-0.88,-0.84,3203,646018382.9226999,-2561024,12
1.024,0.56,0.6000000000000001,-0.84,-0.8,3204,646018382.9226999,-2561024,13
1.024,0.56,0.6000000000000001,-0.8,-0.76,3205,646018382.9226999,-2561024,14
1.024,0.56,0.6000000000000001,-0.76,-0.72,3206,646018382.9226999,-2561024,15
1.024,0.56,0.6000000000000001,-0.72,-0.6799999999999999,3207,646018382.9226999,-2561024,16
1.024,0.56,0.6000000000000001,-0.6799999999999999,-0.64,3208,646018382.9226999,-2561024,17
1.024,0.56,0.6000000000000001,-0.64,-0.6,3209,646018382.9226999,-2561024,18
1.024,0.56,0.6000000000000001,-0.6,-0.56,3210,646018382.9226999,-2561024,19
1.024,0.56,0.6000000000000001,-0.56,-0.52,3211,646018382.9226999,-2561024,20
1.024,0.6000000000000001,0.6400000000000001,-0.88,-0.84,3253,646018382.9226999,-2561024,39
1.024,0.6000000000000001,0.6400000000000001,-0.84,-0.8,3254,646018382.9226999,-2561024,40
1.024,0.6000000000000001,0.6400000000000001,-0.8,-0.76,3255,646018382.9226999,-2561024,41
1.024,0.6000000000000001,0.6400000000000001,-0.76,-0.72,3256,646018382.9226999,-2561024,42
1.024,0.6000000000000001,0.6400000000000001,-0.72,-0.6799999999999999,3257,646018382.9226999,-2561024,43
1.024,0.6000000000000001,0.6400000000000001,-0.6799999999999999,-0.64,3258,646018382.9226999,-2561024,44
1.024,0.6000000000000001,0.6400000000000001,-0.64,-0.6,3259,646018382.9226999,-2561024,45
1.024,0.6000000000000001,0.6400000000000001,-0.6,-0.56,3260,646018382.9226999,-2561024,46
1.024,0.6000000000000001,0.6400000000000001,-0.56,-0.52,3261,646018382.9226999,-2561024,47
1.024,0.56,0.6000000000000001,-0.92,-0.88,3202,646018382.9226999,-2561024,11
1.024,0.6000000000000001,0.6400000000000001,-0.92,-0.88,3252,646018382.9226999,-2561024,38
1.024,0.6400000000000001,0.6800000000000002,-0.92,-0.88,3302,646018382.9226999,-2561024,65
1.024,0.6400000000000001,0.6800000000000002,-0.88,-0.84,3303,646018382.9226999,-2561024,66
1.024,0.6400000000000001,0.6800000000000002,-0.84,-0.8,3304,646018382.9226999,-2561024,67
1.024,0.6400000000000001,0.6800000000000002,-0.8,-0.76,3305,646018382.9226999,-2561024,68
1.024,0.6400000000000001,0.6800000000000002,-0.76,-0.72,3306,646018382.9226999,-2561024,69
1.024,0.6400000000000001,0.6800000000000002,-0.72,-0.6799999999999999,3307,646018382.9226999,-2561024,70
1.024,0.6400000000000001,0.6800000000000002,-0.6799999999999999,-0.64,3308,646018382.9226999,-2561024,71
1.024,0.6400000000000001,0.6800000000000002,-0.64,-0.6,3309,646018382.9226999,-2561024,72
1.024,0.6400000000000001,0.6800000000000002,-0.6,-0.56,3310,646018382.9226999,-2561024,73
1.024,0.6400000000000001,0.6800000000000002,-0.56,-0.52,3311,646018382.9226999,-2561024,74
1.024,0.6800000000000002,0.7200000000000002,-0.92,-0.88,3352,646018382.9226999,-2561024,92
1.024,0.6800000000000002,0.7200000000000002,-0.88,-0.84,3353,646018382.9226999,-2561024,93
1.024,0.6800000000000002,0.7200000000000002,-0.84,-0.8,3354,646018382.9226999,-2561024,94
1.024,0.6800000000000002,0.7200000000000002,-0.8,-0.76,3355,646018382.9226999,-2561024,95
1.024,0.6800000000000002,0.7200000000000002,-0.76,-0.72,3356,646018382.9226999,-2561024,0
1.024,0.6800000000000002,0.7200000000000002,-0.72,-0.6799999999999999,3357,646018382.9226999,-2561024,1
1.024,0.6800000000000002,0.7200000000000002,-0.6799999999999999,-0.64,3358,646018382.9226999,-2561024,2
1.024,0.6800000000000002,0.7200000000000002,-0.64,-0.6,3359,646018382.9226999,-2561024,3
1.024,0.6800000000000002,0.7200000000000002,-0.6,-0.56,3360,646018382.9226999,-2561024,4
1.024,0.6800000000000002,0.7200000000000002,-0.56,-0.52,3361,646018382.9226999,-2561024,5
1.024,0.7200000000000002,0.7600000000000002,-0.92,-0.88,3402,646018382.9226999,-2561024,23
1.024,0.7200000000000002,0.7600000000000002,-0.88,-0.84,3403,646018382.9226999,-2561024,24
1.024,0.7200000000000002,0.7600000000000002,-0.84,-0.8,3404,646018382.9226999,-2561024,25
1.024,0.7200000000000002,0.7600000000000002,-0.8,-0.76,3405,646018382.9226999,-2561024,26
1.024,0.7200000000000002,0.7600000000000002,-0.76,-0.72,3406,646018382.9226999,-2561024,27
1.024,0.7200000000000002,0.7600000000000002,-0.72,-0.6799999999999999,3407,646018382.9226999,-2561024,28
1.024,0.7200000000000002,0.7600000000000002,-0.6799999999999999,-0.64,3408,646018382.9226999,-2561024,29
1.024,0.7200000000000002,0.7600000000000002,-0.64,-0.6,3409,646018382.9226999,-2561024,30
1.024,0.7200000000000002,0.7600000000000002,-0.6,-0.56,3410,646018382.9226999,-2561024,31
1.024,0.7200000000000002,0.7600000000000002,-0.56,-0.52,3411,646018382.9226999,-2561024,32
1.024,0.6400000000000001,0.6800000000000002,-0.52,-0.48,3312,646018382.9226999,-2561024,75
1.024,0.6800000000000002,0.7200000000000002,-0.52,-0.48,3362,646018382.9226999,-2561024,6
1.024,0.7200000000000002,0.7600000000000002,-0.52,-0.48,3412,646018382.9226999,-2561024,33
1.024,0.7600000000000002,0.8000000000000003,-0.92,-0.88,3452,646018382.9226999,-2561024,48
1.024,0.7600000000000002,0.8000000000000003,-0.88,-0.84,3453,646018382.9226999,-2561024,49
1.024,0.7600000000000002,0.8000000000000003,-0.84,-0.8,3454,646018382.9226999,-2561024,50
1.024,0.7600000000000002,0.8000000000000003,-0.8,-0.76,3455,646018382.9226999,-2561024,51
1.024,0.7600000000000002,0.8000000000000003,-0.76,-0.72,3456,646018382.9226999,-2561024,52
1.024,0.7600000000000002,0.8000000000000003,-0.72,-0.6799999999999999,3457,646018382.9226999,-2561024,53
1.024,0.7600000000000002,0.8000000000000003,-0.6799999999999999,-0.64,3458,646018382.9226999,-2561024,54
1.024,0.7600000000000002,0.8000000000000003,-0.64,-0.6,3459,646018382.9226999,-2561024,55
