dec,dur,hp_ind,phi,proc_group,ra,theta,time,timeID
7.180755781458274,1.0240000000000002,1439,11.1038157241923,9,78.75,162.40357181650592,646018383.4347,2561024
-7.180755781458288,2.0480000000000005,1440,8.729715172021258,10,56.24999999999999,135.78382589638244,646018382.6667001,-5122048
-7.180755781458288,1.0240000000000002,1440,8.729715172021258,10,56.24999999999999,135.78382589638244,646018382.9226999,-2561024
-7.180755781458288,1.0240000000000002,1440,8.729715172021258,10,56.24999999999999,135.78382589638244,646018383.1786999,1024
-7.180755781458288,1.0240000000000002,1440,8.729715172021258,10,56.24999999999999,135.78382589638244,646018383.4347,2561024
-4.780191847199163,2.0480000000000005,1441,8.065265358917163,11,59.0625,139.44244196555218,646018382.6667001,-5122048
-4.780191847199163,1.0240000000000002,1441,8.065265358917163,11,59.0625,139.44244196555218,646018382.9226999,-2561024
-4.780191847199163,1.0240000000000002,1441,8.065265358917163,11,59.0625,139.44244196555218,646018383.1786999,1024
-4.780191847199163,1.0240000000000002,1441,8.065265358917163,11,59.0625,139.44244196555218,646018383.4347,2561024
-4.780191847199163,2.0480000000000005,1442,3.7389356563149434,12,53.4375,134.67188338511872,646018382.6667001,-5122048
-4.780191847199163,1.0240000000000002,1442,3.7389356563149434,12,53.4375,134.67188338511872,646018382.9226999,-2561024
-4.780191847199163,1.0240000000000002,1442,3.7389356563149434,12,53.4375,134.67188338511872,646018383.1786999,1024
-4.780191847199163,1.0240000000000002,1442,3.7389356563149434,12,53.4375,134.67188338511872,646018383.4347,2561024
-2.388015463268786,2.0480000000000005,1443,2.7357080924049364,13,56.24999999999999,138.294602290525,646018382.6667001,-5122048
-2.388015463268786,1.0240000000000002,1443,2.7357080924049364,13,56.24999999999999,138.294602290525,646018382.9226999,-2561024
-2.388015463268786,1.0240000000000002,1443,2.7357080924049364,13,56.24999999999999,138.294602290525,646018383.1786999,1024
-2.388015463268786,1.0240000000000002,1443,2.7357080924049364,13,56.24999999999999,138.294602290525,646018383.4347,2561024
-2.388015463268786,2.0480000000000005,1444,7.339066077166215,14,61.87499999999999,143.1023021192606,646018382.6667001,-5122048
-2.388015463268786,1.0240000000000002,1444,7.339066077166215,14,61.87499999999999,143.1023021192606,646018382.9226999,-2561024
-2.388015463268786,1.0240000000000002,1444,7.339066077166215,14,61.87499999999999,143.1023021192606,646018383.1786999,1024
-2.388015463268786,1.0240000000000002,1444,7.339066077166215,14,61.87499999999999,143.1023021192606,646018383.4347,2561024
0.0,2.0480000000000005,1445,6.502520868752312,15,64.6875,146.7598601027245,646018382.6667001,-5122048
0.0,1.0240000000000002,1445,6.502520868752312,15,64.6875,146.7598601027245,646018382.9226999,-2561024
0.0,1.0240000000000002,1445,6.502520868752312,15,64.6875,146.7598601027245,646018383.1786999,1024
0.0,1.0240000000000002,1445,6.502520868752312,15,64.6875,146.7598601027245,646018383.4347,2561024
0.0,2.0480000000000005,1446,1.6009258142468534,16,59.0625,141.91114078665726,646018382.6667001,-5122048
0.0,1.0240000000000002,1446,1.6009258142468534,16,59.0625,141.91114078665726,646018382.9226999,-2561024
0.0,1.0240000000000002,1446,1.6009258142468534,16,59.0625,141.91114078665726,646018383.1786999,1024
0.0,1.0240000000000002,1446,1.6009258142468534,16,59.0625,141.91114078665726,646018383.4347,2561024
2.388015463268772,2.0480000000000005,1447,0.26747442957194456,17,61.87499999999999,145.5148553679524,646018382.6667001,-5122048
2.388015463268772,1.0240000000000002,1447,0.26747442957194456,17,61.87499999999999,145.5148553679524,646018382.9226999,-2561024
2.388015463268772,1.0240000000000002,1447,0.26747442957194456,17,61.87499999999999,145.5148553679524,646018383.1786999,1024
2.388015463268772,1.0240000000000002,1447,0.26747442957194456,17,61.87499999999999,145.5148553679524,646018383.4347,2561024
-2.388015463268786,2.0480000000000005,1448,358.9654261205142,18,50.62499999999999,133.32485693497844,646018382.6667001,-5122048
-2.388015463268786,1.0240000000000002,1448,358.9654261205142,18,50.62499999999999,133.32485693497844,646018382.9226999,-2561024
-2.388015463268786,1.0240000000000002,1448,358.9654261205142,18,50.62499999999999,133.32485693497844,646018383.1786999,1024
-2.388015463268786,1.0240000000000002,1448,358.9654261205142,18,50.62499999999999,133.32485693497844,646018383.4347,2561024
0.0,2.0480000000000005,1449,357.6704619117718,19,53.4375,136.89894553389234,646018382.6667001,-5122048
0.0,1.0240000000000002,1449,357.6704619117718,19,53.4375,136.89894553389234,646018382.9226999,-2561024
0.0,1.0240000000000002,1449,357.6704619117718,19,53.4375,136.89894553389234,646018383.1786999,1024
0.0,1.0240000000000002,1449,357.6704619117718,19,53.4375,136.89894553389234,646018383.4347,2561024
0.0,2.0480000000000005,1450,354.42004798440524,20,47.8125,131.7754260303738,646018382.6667001,-5122048
0.0,1.0240000000000002,1450,354.42004798440524,20,47.8125,131.7754260303738,646018382.9226999,-2561024
0.0,1.0240000000000002,1450,354.42004798440524,20,47.8125,131.7754260303738,646018383.1786999,1024
0.0,1.0240000000000002,1450,354.42004798440524,20,47.8125,131.7754260303738,646018383.4347,2561024
2.388015463268772,2.0480000000000005,1451,352.8808936368283,21,50.62499999999999,135.29175573975056,646018382.6667001,-5122048
2.388015463268772,1.0240000000000002,1451,352.8808936368283,21,50.62499999999999,135.29175573975056,646018382.9226999,-2561024
2.388015463268772,1.0240000000000002,1451,352.8808936368283,21,50.62499999999999,135.29175573975056,646018383.1786999,1024
2.388015463268772,1.0240000000000002,1451,352.8808936368283,21,50.62499999999999,135.29175573975056,646018383.4347,2561024
2.388015463268772,2.0480000000000005,1452,356.1907552481158,22,56.24999999999999,140.45634734324037,646018382.6667001,-5122048
2.388015463268772,1.0240000000000002,1452,356.1907552481158,22,56.24999999999999,140.45634734324037,646018382.9226999,-2561024
2.388015463268772,1.0240000000000002,1452,356.1907552481158,22,56.24999999999999,140.45634734324037,646018383.1786999,1024
2.388015463268772,1.0240000000000002,1452,356.1907552481158,22,56.24999999999999,140.45634734324037,646018383.4347,2561024
